Source,Target,{weight}
EdFJHMQnnME,l6WSoijb8cY,{1}
EdFJHMQnnME,CwGXE4xH9ho,{1}
EdFJHMQnnME,Qd_OiiPvpXE,{1}
EdFJHMQnnME,IFRA9Srk930,{1}
EdFJHMQnnME,bf7Bu_mdO1k,{2}
EdFJHMQnnME,lLXrNH4lXZc,{1}
EdFJHMQnnME,2BOBqXYNlc4,{1}
V82TwJisWbs,kA2KaEKs1LA,{1}
V82TwJisWbs,aiwp3oZ8rX8,{1}
V82TwJisWbs,adjdXhAwA14,{1}
5nqLzZrwwcs,g9bMFUadjuA,{1}
5nqLzZrwwcs,ybtl9qVFAjc,{1}
5nqLzZrwwcs,TSkczvWzDes,{1}
g9bMFUadjuA,HEzSDK747yc,{1}
g9bMFUadjuA,tLMJIfmaVzM,{1}
g9bMFUadjuA,jCsng1rJUHY,{1}
ybtl9qVFAjc,4cia_v4vxfE,{1}
ybtl9qVFAjc,sNfpPKoTHZs,{1}
ybtl9qVFAjc,vzWbCD67YFY,{1}
TSkczvWzDes,12O9RVTyTwY,{1}
TSkczvWzDes,2h4DdpTfLYI,{1}
TSkczvWzDes,TiX8Rz5C3LY,{1}
IJJj2MW5FxA,wuAbLIexkAw,{1}
IJJj2MW5FxA,As4jp0Cgopo,{1}
IJJj2MW5FxA,tZpmDQodi1U,{1}
SBrmcs7q22w,eGKUIYrqVPU,{1}
SBrmcs7q22w,YXbiDpgtmk4,{1}
SBrmcs7q22w,a3LGOAFGX9g,{1}
MHrU8ZvOWWA,rMGaQhWxtXU,{2}
MHrU8ZvOWWA,Nrad7_tkMfI,{1}
MHrU8ZvOWWA,PIAoJleBV7U,{1}
MHrU8ZvOWWA,dSwj_eQUng0,{1}
MHrU8ZvOWWA,iIa86wHo74M,{1}
rMGaQhWxtXU,qjspERjTFf0,{1}
rMGaQhWxtXU,BTFB8jmuAwc,{1}
rMGaQhWxtXU,D3-AP127fPc,{1}
qjspERjTFf0,zZzjOU5xD1g,{1}
qjspERjTFf0,ZrwcvnNC_7E,{1}
qjspERjTFf0,h9Ag2kC_Fe4,{1}
BTFB8jmuAwc,Nrad7_tkMfI,{1}
BTFB8jmuAwc,dSwj_eQUng0,{1}
BTFB8jmuAwc,rcP1UFYl38I,{1}
Nrad7_tkMfI,-sCq720vumY,{1}
Nrad7_tkMfI,-NV1uhAYdbc,{1}
Nrad7_tkMfI,aMoQ9ss11BM,{1}
Nrad7_tkMfI,iIa86wHo74M,{1}
Nrad7_tkMfI,uSPWZCA66d0,{1}
Nrad7_tkMfI,rMGaQhWxtXU,{1}
D3-AP127fPc,-qmnXduMQIU,{1}
D3-AP127fPc,4B4RVgVHg9c,{1}
D3-AP127fPc,ZMTUWGgnI10,{1}
-sCq720vumY,mOsv0jpK3Nc,{1}
-sCq720vumY,Nrad7_tkMfI,{1}
-sCq720vumY,iIa86wHo74M,{1}
iIa86wHo74M,OcWMoMDjiHo,{1}
iIa86wHo74M,MHrU8ZvOWWA,{1}
iIa86wHo74M,Nrad7_tkMfI,{1}
-NV1uhAYdbc,Nrad7_tkMfI,{1}
-NV1uhAYdbc,iIa86wHo74M,{1}
-NV1uhAYdbc,BTFB8jmuAwc,{1}
aMoQ9ss11BM,Nrad7_tkMfI,{1}
aMoQ9ss11BM,iIa86wHo74M,{1}
aMoQ9ss11BM,rMGaQhWxtXU,{1}
OcWMoMDjiHo,X3NF5mbPbZU,{1}
OcWMoMDjiHo,JqBrfqgVYU4,{1}
OcWMoMDjiHo,o97qWHAwqYc,{1}
0_irT0Ttlrg,NzvaDOecjgs,{1}
0_irT0Ttlrg,CZBLT3OCxk4,{1}
0_irT0Ttlrg,pPRphE2kj3E,{1}
0_irT0Ttlrg,xInvuwCM2Uc,{3}
0_irT0Ttlrg,EdFJHMQnnME,{2}
0_irT0Ttlrg,l2Y4ID_0BAU,{1}
NzvaDOecjgs,9VHZpN86oQ0,{1}
NzvaDOecjgs,O3IuNDITzIs,{1}
NzvaDOecjgs,XEflASnfA4Y,{2}
NzvaDOecjgs,zSYPshPMFiY,{1}
NzvaDOecjgs,VhQ7Pekgh7E,{1}
zSYPshPMFiY,sh88mA7148Y,{1}
zSYPshPMFiY,_NOtQyHPics,{1}
zSYPshPMFiY,NzvaDOecjgs,{1}
sh88mA7148Y,3t3niuCCw4g,{1}
sh88mA7148Y,2TNwn3uXrMI,{1}
sh88mA7148Y,xYsJLjf8jt0,{1}
_NOtQyHPics,4gYit7XxCaM,{1}
_NOtQyHPics,5hytOHmQ9sA,{1}
_NOtQyHPics,sh88mA7148Y,{1}
XEflASnfA4Y,R3FWzpfMaMs,{1}
XEflASnfA4Y,o3TWj6C7aIc,{1}
XEflASnfA4Y,ToXcf-Nj2XE,{1}
R3FWzpfMaMs,9VHZpN86oQ0,{1}
R3FWzpfMaMs,3t3niuCCw4g,{1}
R3FWzpfMaMs,TdfvsU6IwsA,{1}
o3TWj6C7aIc,ptG_4rEXcek,{1}
o3TWj6C7aIc,4gYit7XxCaM,{1}
o3TWj6C7aIc,9VHZpN86oQ0,{1}
ToXcf-Nj2XE,bqjkRHFe97U,{1}
ToXcf-Nj2XE,1HbwP0GmpTY,{1}
ToXcf-Nj2XE,-1XNWQMOObU,{1}
VhQ7Pekgh7E,tmXPArToCnU,{1}
VhQ7Pekgh7E,JOF4tusUt6k,{1}
VhQ7Pekgh7E,yoBVBWhgwZI,{1}
tmXPArToCnU,hkeP7dLkh04,{1}
tmXPArToCnU,hslPcKlo_-I,{1}
tmXPArToCnU,jIeZkc5AYjE,{1}
JOF4tusUt6k,pgrlYg2xW80,{1}
JOF4tusUt6k,TNCJHeT3-QE,{1}
JOF4tusUt6k,FncTDZxNbM4,{1}
yoBVBWhgwZI,9JTVuQ6AJEo,{1}
yoBVBWhgwZI,454tAKEV3k0,{1}
yoBVBWhgwZI,nnW1PPK2qrE,{1}
CZBLT3OCxk4,1Vh-IBXLYK4,{1}
CZBLT3OCxk4,9LiZuivD_yg,{1}
CZBLT3OCxk4,orJSJGHjBLI,{1}
1Vh-IBXLYK4,CMrEiU35bCQ,{1}
1Vh-IBXLYK4,NZfya3QK1z0,{1}
1Vh-IBXLYK4,5w3UxZbWe-M,{1}
CMrEiU35bCQ,CMtfm1xaubQ,{1}
CMrEiU35bCQ,IlWzCFhEwIQ,{1}
CMrEiU35bCQ,JDjcBq9nPRU,{1}
NZfya3QK1z0,FkvpjdT6ZgA,{1}
NZfya3QK1z0,yyc5W4mmbCo,{1}
NZfya3QK1z0,5dPz4JRFgsQ,{1}
5w3UxZbWe-M,5GONlwJWh3w,{1}
5w3UxZbWe-M,ikjZTJIubb4,{1}
5w3UxZbWe-M,noUH5aYUBx4,{1}
9LiZuivD_yg,mGHcrCTnXio,{1}
9LiZuivD_yg,0D3DPepWaqE,{1}
9LiZuivD_yg,ctx4YBEdOxo,{1}
mGHcrCTnXio,I6i9KDTw8xQ,{1}
mGHcrCTnXio,ges5AdZIv_s,{1}
mGHcrCTnXio,p1wdnUaFjlU,{1}
0D3DPepWaqE,-srudZAM3U4,{1}
0D3DPepWaqE,fzDwiw7xIHE,{1}
0D3DPepWaqE,6Omf2Kpz-lM,{1}
ctx4YBEdOxo,O7ACNMj8NW0,{1}
ctx4YBEdOxo,OX1xG0a4TVo,{1}
ctx4YBEdOxo,MevKTPN4ozw,{1}
orJSJGHjBLI,XXYlFuWEuKI,{1}
orJSJGHjBLI,Il0S8BoucSA,{1}
orJSJGHjBLI,jZNWEPqZ7zw,{1}
XXYlFuWEuKI,4NRXx6U8ABQ,{1}
XXYlFuWEuKI,E3QiD99jPAg,{1}
XXYlFuWEuKI,q7mGMX7crVk,{1}
Il0S8BoucSA,2Vv-BfVoq4g,{1}
Il0S8BoucSA,ckdsJ-LaCvM,{1}
Il0S8BoucSA,RTfSR5j6NJY,{1}
jZNWEPqZ7zw,TQGkZ5oGmuw,{1}
jZNWEPqZ7zw,ODTKedRXxwA,{1}
jZNWEPqZ7zw,orJSJGHjBLI,{1}
xInvuwCM2Uc,xKBcF1-puG8,{2}
xInvuwCM2Uc,FbG6Vg_d4Mc,{1}
xInvuwCM2Uc,lDVdqleKwbU,{1}
xInvuwCM2Uc,p5qehY2I06k,{1}
xInvuwCM2Uc,0_irT0Ttlrg,{1}
wwep4LDKRf8,aBj-HhFR4eo,{1}
wwep4LDKRf8,aZ5gZHj4jJM,{1}
wwep4LDKRf8,PeESgOLpisE,{1}
6JadG1eYwi8,2ypk0-zH8Oc,{1}
6JadG1eYwi8,w0XfxojF_nY,{1}
6JadG1eYwi8,-xRRdKt3_tk,{1}
pPRphE2kj3E,GwYeBtGgxBY,{1}
pPRphE2kj3E,xUBj6z2Aq5g,{1}
pPRphE2kj3E,IhyYPpX6mF8,{1}
l2Y4ID_0BAU,W16gF4Cqeb0,{1}
l2Y4ID_0BAU,MYgBs8SnqoM,{1}
l2Y4ID_0BAU,mFcM-OS3a_8,{1}
PpyNKmdvGVo,xw-GlFkfFfY,{2}
PpyNKmdvGVo,PFtfg1rxRHM,{2}
PpyNKmdvGVo,GKghjqGQwXc,{1}
PpyNKmdvGVo,agAf8ay4Ppg,{1}
PpyNKmdvGVo,6-Z4761HhkU,{1}
PpyNKmdvGVo,TslN3H558U0,{1}
PpyNKmdvGVo,z41F5SIGzA0,{1}
xw-GlFkfFfY,gO72mOOWZnI,{2}
xw-GlFkfFfY,8Sv6afYIVUU,{6}
xw-GlFkfFfY,NHwxioMj8so,{3}
xw-GlFkfFfY,nkjt65EhLiU,{2}
xw-GlFkfFfY,k9AL_T-sOFQ,{2}
xw-GlFkfFfY,mBfaXBqq_k8,{1}
xw-GlFkfFfY,yOPphBWEvC8,{1}
xw-GlFkfFfY,HGiuheQozfU,{2}
xw-GlFkfFfY,iPI3BUtIFeA,{1}
xw-GlFkfFfY,TTUNQAa-tzE,{1}
8Sv6afYIVUU,MCQ63dRAPA8,{1}
8Sv6afYIVUU,k9AL_T-sOFQ,{1}
8Sv6afYIVUU,DwbXXrXW7BQ,{1}
MCQ63dRAPA8,mBfaXBqq_k8,{3}
MCQ63dRAPA8,xw-GlFkfFfY,{2}
MCQ63dRAPA8,9eqqZBCPGX8,{1}
MCQ63dRAPA8,4IGzSHrixP4,{2}
MCQ63dRAPA8,8Sv6afYIVUU,{2}
MCQ63dRAPA8,NHwxioMj8so,{2}
MCQ63dRAPA8,8oIh7OVZDhU,{2}
MCQ63dRAPA8,CCa_jSCOKGA,{2}
MCQ63dRAPA8,HGiuheQozfU,{1}
MCQ63dRAPA8,5WsKFgypUDE,{1}
mBfaXBqq_k8,nkjt65EhLiU,{1}
mBfaXBqq_k8,ljtsvna46eQ,{2}
mBfaXBqq_k8,vMGKIM8Kw6c,{1}
mBfaXBqq_k8,SBOO5MBy3AY,{1}
mBfaXBqq_k8,qD3-NFSv-fY,{1}
nkjt65EhLiU,8oIh7OVZDhU,{1}
nkjt65EhLiU,iG6YaY_7ge0,{1}
nkjt65EhLiU,YcGoVXDh0Ts,{1}
NHwxioMj8so,6-Z4761HhkU,{2}
NHwxioMj8so,F1Zl1TRDJs0,{1}
NHwxioMj8so,k9AL_T-sOFQ,{1}
NHwxioMj8so,xw-GlFkfFfY,{1}
NHwxioMj8so,8R8M9zDDvRA,{1}
9eqqZBCPGX8,0W-Y-HYTsA4,{1}
9eqqZBCPGX8,pHtFkv9gpCQ,{1}
9eqqZBCPGX8,1Gdd2x9AIJw,{1}
1Gdd2x9AIJw,FJyN2G-t85Q,{1}
1Gdd2x9AIJw,hehEFfnT_xI,{1}
1Gdd2x9AIJw,PnCL4_lhh7M,{1}
k9AL_T-sOFQ,MCQ63dRAPA8,{1}
k9AL_T-sOFQ,vXl_KwgNpC0,{1}
k9AL_T-sOFQ,o1gBFwAP6X8,{1}
k9AL_T-sOFQ,xw-GlFkfFfY,{2}
k9AL_T-sOFQ,yOPphBWEvC8,{1}
k9AL_T-sOFQ,mBfaXBqq_k8,{1}
k9AL_T-sOFQ,Dk3iQF8Dc4s,{1}
k9AL_T-sOFQ,PpyNKmdvGVo,{1}
4IGzSHrixP4,6-Z4761HhkU,{2}
4IGzSHrixP4,pdoyHFTzY28,{1}
4IGzSHrixP4,xw-GlFkfFfY,{2}
4IGzSHrixP4,MCQ63dRAPA8,{1}
4IGzSHrixP4,8Sv6afYIVUU,{1}
4IGzSHrixP4,Q0yTDwRAB5Q,{1}
4IGzSHrixP4,F1Zl1TRDJs0,{1}
vXl_KwgNpC0,XWh0zKHKTvY,{1}
vXl_KwgNpC0,k9AL_T-sOFQ,{1}
vXl_KwgNpC0,yOPphBWEvC8,{1}
yOPphBWEvC8,zU-Axn3wGRU,{1}
yOPphBWEvC8,MCQ63dRAPA8,{1}
yOPphBWEvC8,HGiuheQozfU,{2}
yOPphBWEvC8,KKGjANiHm_o,{1}
yOPphBWEvC8,LyuK4hxeoco,{1}
yOPphBWEvC8,vXl_KwgNpC0,{1}
yOPphBWEvC8,8oIh7OVZDhU,{1}
yOPphBWEvC8,k9AL_T-sOFQ,{1}
o1gBFwAP6X8,l_gakoM82-c,{1}
o1gBFwAP6X8,8oIh7OVZDhU,{1}
o1gBFwAP6X8,fIgr-Jt-KkY,{1}
8oIh7OVZDhU,HGiuheQozfU,{1}
8oIh7OVZDhU,k7gNlcF7v3c,{2}
8oIh7OVZDhU,xw-GlFkfFfY,{1}
8oIh7OVZDhU,vXl_KwgNpC0,{1}
8oIh7OVZDhU,jJhxrxvwGrA,{1}
DwbXXrXW7BQ,agAf8ay4Ppg,{1}
DwbXXrXW7BQ,rsewl5cY6oQ,{2}
DwbXXrXW7BQ,2JIfgqXvGsM,{1}
DwbXXrXW7BQ,PMy018z697g,{1}
DwbXXrXW7BQ,XUr1PUSFosg,{1}
agAf8ay4Ppg,xw-GlFkfFfY,{1}
agAf8ay4Ppg,yQhqlWDf7K4,{1}
agAf8ay4Ppg,rsewl5cY6oQ,{1}
agAf8ay4Ppg,xmYaerKTiLA,{1}
agAf8ay4Ppg,IYNH9HePNXk,{1}
agAf8ay4Ppg,MCbtIft0Nlw,{1}
rsewl5cY6oQ,jIn5dEyv6yE,{1}
rsewl5cY6oQ,NHwxioMj8so,{1}
rsewl5cY6oQ,ekGW-WUqiQc,{1}
2JIfgqXvGsM,ppp5Q70PYPU,{1}
2JIfgqXvGsM,PRsQKsSX1TY,{1}
2JIfgqXvGsM,Bt7QWAMu0nw,{1}
PRsQKsSX1TY,PMy018z697g,{1}
PRsQKsSX1TY,UncrcyR60GU,{1}
PRsQKsSX1TY,amZsyQ2IuWo,{1}
KKGjANiHm_o,OSYzFy__yhM,{1}
KKGjANiHm_o,yOPphBWEvC8,{1}
KKGjANiHm_o,MCQ63dRAPA8,{1}
OSYzFy__yhM,k9AL_T-sOFQ,{1}
OSYzFy__yhM,cZCEE4TQcaM,{1}
OSYzFy__yhM,xw-GlFkfFfY,{1}
zU-Axn3wGRU,TTyNNu1mIgY,{1}
zU-Axn3wGRU,lU5RMeYSPXk,{1}
zU-Axn3wGRU,pq7gyvXV4ZU,{1}
HGiuheQozfU,MCQ63dRAPA8,{1}
HGiuheQozfU,W8ACN2UKUX8,{1}
HGiuheQozfU,dg8q-qmN0eA,{1}
LyuK4hxeoco,ET-ZwmYbkpU,{1}
LyuK4hxeoco,k7gNlcF7v3c,{1}
LyuK4hxeoco,xw-GlFkfFfY,{1}
ET-ZwmYbkpU,xw-GlFkfFfY,{1}
ET-ZwmYbkpU,HGiuheQozfU,{1}
ET-ZwmYbkpU,8oIh7OVZDhU,{1}
k7gNlcF7v3c,GphYmmAe-RQ,{1}
k7gNlcF7v3c,fxsI61fr3QE,{1}
k7gNlcF7v3c,NdLWpWkmKi0,{1}
k7gNlcF7v3c,mBfaXBqq_k8,{1}
k7gNlcF7v3c,k05_KBLPqD8,{1}
k7gNlcF7v3c,_UlC6TPQjno,{1}
iG6YaY_7ge0,lbMv0UkAswI,{1}
iG6YaY_7ge0,G1oCHsTgV0Q,{1}
iG6YaY_7ge0,Y4_YyaPt0-I,{1}
lbMv0UkAswI,H3Jw1DO_kFM,{1}
lbMv0UkAswI,G1oCHsTgV0Q,{1}
lbMv0UkAswI,bWK6xryuiHI,{1}
G1oCHsTgV0Q,ILlSWA1oq7g,{1}
G1oCHsTgV0Q,YhZH01wIwm0,{1}
G1oCHsTgV0Q,i-jZqhWfKho,{1}
Y4_YyaPt0-I,As2-JwaH3BE,{1}
Y4_YyaPt0-I,PCDiVfSBHFk,{1}
Y4_YyaPt0-I,QOBowbBVlaY,{1}
YcGoVXDh0Ts,k9AL_T-sOFQ,{1}
YcGoVXDh0Ts,MCQ63dRAPA8,{1}
YcGoVXDh0Ts,NHwxioMj8so,{1}
Dk3iQF8Dc4s,F1Zl1TRDJs0,{1}
Dk3iQF8Dc4s,xw-GlFkfFfY,{1}
Dk3iQF8Dc4s,MCQ63dRAPA8,{1}
CCa_jSCOKGA,OSYzFy__yhM,{1}
CCa_jSCOKGA,YcGoVXDh0Ts,{1}
CCa_jSCOKGA,8Sv6afYIVUU,{1}
F1Zl1TRDJs0,zU-Axn3wGRU,{1}
F1Zl1TRDJs0,3a65lrAstDw,{1}
F1Zl1TRDJs0,xw-GlFkfFfY,{1}
PFtfg1rxRHM,1vE8ExuuNZQ,{1}
PFtfg1rxRHM,1eEJKbu_0WU,{2}
PFtfg1rxRHM,mtvpouHcrz0,{1}
PFtfg1rxRHM,XUr1PUSFosg,{1}
PFtfg1rxRHM,uzFBfhRPKLE,{1}
PFtfg1rxRHM,MLywULVR-e4,{1}
PFtfg1rxRHM,AMuST7_r-mc,{1}
PFtfg1rxRHM,EPPALEtCPbo,{1}
1vE8ExuuNZQ,B94q7gUu75k,{2}
1vE8ExuuNZQ,dzJZLC3Br7I,{1}
1vE8ExuuNZQ,XZznj9siKY8,{1}
1vE8ExuuNZQ,_bWt__tV-Zg,{1}
1vE8ExuuNZQ,Hw16IjtowEM,{1}
1vE8ExuuNZQ,g-QEjSDtOdM,{1}
1vE8ExuuNZQ,5h1wnTMIIPA,{1}
1vE8ExuuNZQ,aXEMtjO7RQE,{1}
_bWt__tV-Zg,H5SbGwvXb5Y,{1}
_bWt__tV-Zg,1vE8ExuuNZQ,{2}
_bWt__tV-Zg,zdll1Ie4AW8,{1}
_bWt__tV-Zg,MkyP0WEr9As,{1}
_bWt__tV-Zg,MzeD57ISmxQ,{1}
H5SbGwvXb5Y,ladHhiTM6V4,{1}
H5SbGwvXb5Y,9BWNDa3xW7c,{1}
H5SbGwvXb5Y,L7s7X7E76b4,{1}
zdll1Ie4AW8,MzeD57ISmxQ,{1}
zdll1Ie4AW8,ewwh-9Bc-Ew,{1}
zdll1Ie4AW8,QBfhvCz6seY,{1}
MzeD57ISmxQ,H5SbGwvXb5Y,{1}
MzeD57ISmxQ,0-nF6bJDO4E,{1}
MzeD57ISmxQ,VVCr_OwdSBA,{1}
Hw16IjtowEM,P935avxIgpE,{1}
Hw16IjtowEM,FUuAAihjF90,{1}
Hw16IjtowEM,4TVzeKZ2X-A,{1}
P935avxIgpE,hRpTyxYGivQ,{1}
P935avxIgpE,HUkS-IQLDbA,{1}
P935avxIgpE,cIjD6xDaYcA,{1}
FUuAAihjF90,B94q7gUu75k,{1}
FUuAAihjF90,kgI3Y7gxMO4,{1}
FUuAAihjF90,UgL2QH-Jhs8,{1}
4TVzeKZ2X-A,v-g3v1Z34Hk,{1}
4TVzeKZ2X-A,pHtFkv9gpCQ,{1}
4TVzeKZ2X-A,057EebkGk_g,{1}
aXEMtjO7RQE,_bWt__tV-Zg,{1}
aXEMtjO7RQE,1vE8ExuuNZQ,{1}
aXEMtjO7RQE,BzEdpfFBg9M,{1}
BzEdpfFBg9M,cIjD6xDaYcA,{1}
BzEdpfFBg9M,ipaiLF7e-Ug,{1}
BzEdpfFBg9M,FU5BqUpJE_k,{1}
1eEJKbu_0WU,MkG3TwRgbSM,{1}
1eEJKbu_0WU,XUr1PUSFosg,{1}
1eEJKbu_0WU,Zhi4Sdj7cZk,{1}
1eEJKbu_0WU,GKghjqGQwXc,{1}
1eEJKbu_0WU,PRsQKsSX1TY,{1}
1eEJKbu_0WU,1uZumsTMRH4,{1}
MkG3TwRgbSM,np8p2-dD4YU,{1}
MkG3TwRgbSM,AWEYLYLw_mA,{1}
MkG3TwRgbSM,IJzgiVCDoqE,{1}
np8p2-dD4YU,gaSSaNiipjE,{1}
np8p2-dD4YU,GzcXoPSwQa0,{1}
np8p2-dD4YU,0C5sIJeNM8Q,{1}
AWEYLYLw_mA,xnbpbHwTX8I,{1}
AWEYLYLw_mA,ZdKtO-oR48I,{1}
AWEYLYLw_mA,IJzgiVCDoqE,{1}
IJzgiVCDoqE,3XdnfvWXKSM,{1}
IJzgiVCDoqE,jmVPTifElxg,{1}
IJzgiVCDoqE,MkG3TwRgbSM,{1}
XUr1PUSFosg,MzeD57ISmxQ,{2}
XUr1PUSFosg,MCQ63dRAPA8,{1}
XUr1PUSFosg,amZsyQ2IuWo,{1}
XUr1PUSFosg,8Sv6afYIVUU,{1}
XUr1PUSFosg,xuUnlQ3Uo10,{1}
amZsyQ2IuWo,2JIfgqXvGsM,{1}
amZsyQ2IuWo,PFtfg1rxRHM,{1}
amZsyQ2IuWo,nevs873NeOw,{1}
Zhi4Sdj7cZk,j9ESt1NYYms,{1}
Zhi4Sdj7cZk,QYf8D9FSqKc,{1}
Zhi4Sdj7cZk,VFWkI03lYm0,{1}
j9ESt1NYYms,NVatI7hBeG8,{1}
j9ESt1NYYms,y2Les4COJ8k,{1}
j9ESt1NYYms,muE-O7zKEkI,{1}
QYf8D9FSqKc,eW7xEYr85FM,{1}
QYf8D9FSqKc,yMkLcSaU8Eo,{1}
QYf8D9FSqKc,6JcWSC3Fbmw,{1}
VFWkI03lYm0,p93_qUgRoJ8,{1}
VFWkI03lYm0,TpJo7LaJwK8,{1}
VFWkI03lYm0,qSwU-DMN70o,{1}
mtvpouHcrz0,VUi8ebD-c28,{1}
mtvpouHcrz0,pdoyHFTzY28,{1}
mtvpouHcrz0,Q0yTDwRAB5Q,{1}
VUi8ebD-c28,oZSDsIgK85M,{1}
VUi8ebD-c28,7vIVCIylEkc,{1}
VUi8ebD-c28,GRsH7YHXTS4,{1}
oZSDsIgK85M,pTRwMUfAHng,{1}
oZSDsIgK85M,A36lnUD_fOg,{1}
oZSDsIgK85M,2c0RHXLZY3M,{1}
7vIVCIylEkc,UncrcyR60GU,{1}
7vIVCIylEkc,uUh17kv8OwU,{1}
7vIVCIylEkc,_VIz6WW1xDk,{1}
GRsH7YHXTS4,E1lWHlfO8c4,{1}
GRsH7YHXTS4,6vWo8iVrhxo,{1}
GRsH7YHXTS4,UncrcyR60GU,{1}
pdoyHFTzY28,4IGzSHrixP4,{1}
pdoyHFTzY28,Q0yTDwRAB5Q,{1}
pdoyHFTzY28,TK--8AcySzU,{1}
Q0yTDwRAB5Q,r-XRvEqZSMs,{1}
Q0yTDwRAB5Q,yLv3TQweQTA,{2}
Q0yTDwRAB5Q,TK--8AcySzU,{1}
Q0yTDwRAB5Q,4IGzSHrixP4,{1}
Q0yTDwRAB5Q,1Gdd2x9AIJw,{1}
yLv3TQweQTA,Q0yTDwRAB5Q,{1}
yLv3TQweQTA,ljtsvna46eQ,{1}
yLv3TQweQTA,lU5RMeYSPXk,{1}
TK--8AcySzU,r-XRvEqZSMs,{1}
TK--8AcySzU,Q0yTDwRAB5Q,{1}
TK--8AcySzU,Qxl6n789SNs,{1}
z41F5SIGzA0,Dk3iQF8Dc4s,{1}
z41F5SIGzA0,lstpuy3yDu0,{1}
z41F5SIGzA0,PFtfg1rxRHM,{1}
3a65lrAstDw,9eqqZBCPGX8,{1}
3a65lrAstDw,pr_0TiX1V_E,{1}
3a65lrAstDw,fBVawooXiK0,{1}
iPI3BUtIFeA,lU5RMeYSPXk,{1}
iPI3BUtIFeA,mtvpouHcrz0,{1}
iPI3BUtIFeA,F1Zl1TRDJs0,{1}
TTUNQAa-tzE,tJqahMWJCYg,{1}
TTUNQAa-tzE,8wdMrtRvizk,{1}
TTUNQAa-tzE,8Sv6afYIVUU,{1}
lstpuy3yDu0,M_CHC3hMVYs,{1}
lstpuy3yDu0,PpyNKmdvGVo,{1}
lstpuy3yDu0,rZtUfsswWwc,{1}
M_CHC3hMVYs,RKLyNSB2Vc8,{1}
M_CHC3hMVYs,mmBK9QZPJIY,{1}
M_CHC3hMVYs,jgu11t8IP5I,{1}
RKLyNSB2Vc8,MCQ63dRAPA8,{1}
RKLyNSB2Vc8,k9AL_T-sOFQ,{1}
RKLyNSB2Vc8,8oIh7OVZDhU,{1}
mmBK9QZPJIY,BoRK0QSXMuw,{1}
mmBK9QZPJIY,bZNGrAW1NNQ,{1}
mmBK9QZPJIY,vhJG_ALS4Ps,{1}
jgu11t8IP5I,OlxHbKiSYak,{1}
jgu11t8IP5I,IZG_IDOu_h8,{1}
jgu11t8IP5I,WS-ePxceX0c,{1}
GKghjqGQwXc,zXb0X_eM4sY,{1}
GKghjqGQwXc,XUr1PUSFosg,{1}
GKghjqGQwXc,2JIfgqXvGsM,{1}
GKghjqGQwXc,-Q1GM1oblKc,{1}
GKghjqGQwXc,3dxjH-qX1gI,{1}
GKghjqGQwXc,ppp5Q70PYPU,{1}
rZtUfsswWwc,LaLJ4QQspGM,{1}
rZtUfsswWwc,C7fw3jM-soo,{1}
rZtUfsswWwc,keP_eHRA9ls,{1}
LaLJ4QQspGM,2U4s17wejeA,{1}
LaLJ4QQspGM,PxWEuDhY-VU,{1}
LaLJ4QQspGM,YfctNAw_lAA,{1}
C7fw3jM-soo,tGp4qGNvb24,{1}
C7fw3jM-soo,djBxq2wBVis,{1}
C7fw3jM-soo,vjisFG8X5w8,{1}
keP_eHRA9ls,rZtUfsswWwc,{1}
keP_eHRA9ls,vx-6Dobhb74,{1}
keP_eHRA9ls,7wTgGXueYBA,{1}
1uZumsTMRH4,9CA_F-5nEtQ,{1}
1uZumsTMRH4,Iw1R8cbSaIc,{1}
1uZumsTMRH4,f_f7v-scAP8,{1}
AMuST7_r-mc,AAqj5tATg-Y,{1}
AMuST7_r-mc,DwbXXrXW7BQ,{1}
AMuST7_r-mc,1bIANjAm-so,{1}
AAqj5tATg-Y,2eutF1pTLko,{1}
AAqj5tATg-Y,ilfL8HCBTfk,{1}
AAqj5tATg-Y,3c3LfH7oxbo,{1}
1bIANjAm-so,1vE8ExuuNZQ,{1}
1bIANjAm-so,fQScZKcOWIg,{1}
1bIANjAm-so,xw-GlFkfFfY,{1}
EPPALEtCPbo,XUr1PUSFosg,{1}
EPPALEtCPbo,PpyNKmdvGVo,{1}
EPPALEtCPbo,HUyUV8_bbhg,{1}
HUyUV8_bbhg,TTyNNu1mIgY,{1}
HUyUV8_bbhg,_kH6E2jbnJQ,{1}
HUyUV8_bbhg,zXb0X_eM4sY,{1}
